run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,selective-passage-share,partial-closure-share,contested-reopening-share,ever-selective-passage
340,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000006,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3087489389135873,1,0.02010622011677697,0.9099999999999999,108.87015107179104,Selective_Passage,0,0,0,0,0.3834538151356789,38.87015107179104,0.9387816393235153,0.21582801780668104,48.99343689324092,1.2000000000000002,47.793436893240916,11.897714428599834,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.5135135135135135,0.536,0.16547642921593889,1,62,0,0,24,16,-1,-1,86,-8,-1,-1,1,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
341,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2956506201407689,0.9795133749458454,0.3455083086992373,0.9199999999999999,110.30075765175363,Selective_Passage,0,0,0,0,0.37996574309504344,40.30075765175362,1,0.21172440364122758,47.62559370441264,0.8,46.82559370441264,8.699781403545359,0.25,0.30000000000000004,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.49324324324324326,0.49606299212598426,0.1991559403842276,1,4,0,0,22,33,-1,-1,26,11,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.96,0.04,0,1
342,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.37105134538239726,1,0,0.97,102.07952140991287,Selective_Passage,0,0,0,0,0.3728414403700976,32.079521409912864,0.4928607987411737,0.20334287102364423,40.84731739832988,1.2999999999999998,39.54731739832988,9.957061317889352,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,1,0,0.44594594594594594,0.45454545454545453,0.30542267384740746,1,0,0,0,39,17,-1,-1,39,-22,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
343,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12500000000000006,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2921523803388829,0.980924931851763,0.9865174290470745,0.97,115.98019259873233,Selective_Passage,0,0,0,0,0.3774492641014207,45.98019259873233,1,0.20876384011931848,50.56405043465634,0.7500000000000009,49.81405043465634,5.111810447898677,0.25,0.1,0,0,0,0.013333333333333334,2,-1,0,0,1,0,2,0,0.4189189189189189,0.4144144144144144,0.060469511888657984,0,-1,0,0,38,31,-1,-1,-1,-7,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
344,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,129,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,90,0.9302325581395349,0.06976744186046512,0,0,0.06976744186046512,0.3,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3036868603385494,1,0.030248050436267687,0.9199999999999999,113.90813196651847,Ground_War,1,0,0,1,0.4005048752458436,43.90813196651847,1,0.23588808852452187,52.76515186578092,1.2500000000000009,51.51515186578092,10.142693199016605,0.25,0.1,0,0,0,0,0,-1,0,0,0,1,1,3,0.49206349206349204,0.5111111111111111,0.09142068786969262,0,-1,0,0,83,15,-1,-1,-1,-68,-1,-1,1,2,1,0,0,0,0,0.9922480620155039,0.007751937984496124,0,1
345,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,136,0.9866666666666667,0.013333333333333334,0,0,0.013333333333333334,0.2150000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3167637620136332,1,0.11699346832457246,0.97,109.79966851128358,Selective_Passage,0,0,0,0,0.38695116909465005,39.79966851128359,0.9733028489011021,0.21994255187605888,43.484877321801065,11.340000000000002,32.14487732180106,-9.568488986853161,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.49324324324324326,0.5247524752475248,0.12344943522675911,0,-1,0,0,48,23,-1,-1,-1,-25,-1,-1,2.5,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
346,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10000000000000003,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3444256398750785,1,0,0.97,109.33610612338276,Selective_Passage,0,0,0,0,0.3764598788632605,39.33610612338276,0.7309133835644944,0.2075998574861888,42.11744908144643,0.10000000000000002,42.01744908144643,3.5751239440848934,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0.46078431372549017,0.1450464843271046,1,100,0,0,47,13,-1,-1,147,-34,-1,-1,1,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
347,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,68,0.5666666666666667,0.43333333333333335,0,0,0.43333333333333335,0.36999999999999994,Military_Pause | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3308030129316439,1,0.46089977644284535,0.98,105.44535330305338,Selective_Passage,0,0,0,0,0.3755188111970899,35.44535330305338,0.8090116514087122,0.2064927190553999,40.832427475557054,12.34,28.492427475557054,-9.932751182137611,0.25,0.30000000000000004,0,0,0,0.02666666666666667,4,-1,0,0,0,1,1,1,0.4864864864864865,0.48322147651006714,0.25894029982104083,1,27,0,0,0,27,-1,-1,27,27,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
348,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,137,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.18000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3181885739289675,1,0,0.97,112.47066557991229,Ground_War,1,0,0,1,0.4069050394624281,42.47066557991229,0.9654912566253541,0.24341769348520956,51.72817147713776,0,51.72817147713776,12.34334119630062,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,1,0,0.4444444444444444,0.4523809523809524,0.16192406899882386,1,-76,0,0,94,16,-1,-1,18,-78,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.948905109489051,0.051094890510948905,0,1
349,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,112.93968113212115,Selective_Passage,0,0,0,0,0.3763306506563539,42.93968113212115,1,0.2074478243015928,49.51818872,2.1500000000000004,47.36818872,5.904676783838468,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.5,0.49019607843137253,0.08881621049404055,0,-1,0,0,98,26,-1,-1,-1,-72,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
350,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,34,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15500000000000003,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,115.00977185947954,Ground_War,1,0,0,1,0.41128138573880735,45.00977185947954,1,0.24856633616330276,52.31818872,1.3500000000000003,50.96818872,7.944555814027282,0.25,0.1,0,0,0,0,0,-1,0,0,0,1,1,2,0.5625,0.4,0.14904593900071075,0,-1,0,0,28,17,-1,-1,-1,-11,-1,-1,1,2,1,0,0,0,0,0.7058823529411765,0.29411764705882354,0,1
351,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,18,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2483875086364636,0.321832837685902,1,0.97,122.18644291141673,Ground_War,1,0,0,1,0.522614113336756,52.186442911416734,1,0.37954601569030116,59.156727611153116,0.8,58.35672761115312,8.227046266315178,0.25,0.2,0,0,0,0.05555555555555555,1,-1,0,0,0,1,4,3,0.26666666666666666,0.23529411764705882,0.031452793735182165,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,1,0,1,0.6111111111111112,0.3888888888888889,0,1
352,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,113.94681858106125,Selective_Passage,0,0,0,0,0.40978995462353945,43.94681858106126,1,0.24681171132181112,46.71818872,0.20000000000000004,46.51818872,3.428493518584986,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0.48031496062992124,0.033653950241617527,1,15,0,0,22,11,-1,-1,37,-11,-1,-1,1,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
353,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000008,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3198190327761673,1,0.6597498166921154,0.97,107.3876312009789,Selective_Passage,0,0,0,0,0.3616834640976807,37.3876312009789,0.8432579255009157,0.19021584011491843,41.74399889961233,10.19,31.55399889961233,-8.333760430523675,0.25,0.30000000000000004,0,0,0,0.006666666666666667,1,-1,0,0,0,1,2,1,0.4527027027027027,0.45390070921985815,0.24039962460919242,1,37,0,0,8,28,-1,-1,45,20,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.98,0.02,0,1
354,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.22128748923055136,0.526030271161224,0.8733067733173845,0.7700000000000001,123.05000181728158,Ground_War,1,0,0,1,0.6128378726773616,53.05000181728158,1,0.48569161491454294,59.0697438253495,0,59.0697438253495,8.0263226774238845,0.25,0.30000000000000004,0,0,0,0.1111111111111111,1,-1,0,0,1,0,4,0,0.16666666666666666,0.125,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0.6666666666666666,1,0,0,0,1,0,1,0,0
355,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31795840354756727,1,0.019011486104336284,0.97,114.83577634248532,Selective_Passage,0,0,0,0,0.38470929805488085,44.83577634248532,0.9639449690747836,0.21730505653515392,48.91866466752949,0.8,48.118664667529494,4.37718443339223,0.25,0.1,0,1,0,0.02,3,86,0,0,1,0,1,0,0.48299319727891155,0.515625,0.12778613507229516,0,-1,0,0,85,30,-1,-1,-1,-55,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
356,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,134,0.8933333333333333,0.10666666666666667,0,0,0.10666666666666667,0.32,Military_Pause | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3165794116320038,1,0,0.97,109.26051563697996,Selective_Passage,0,0,0,0,0.35769949379835875,39.26051563697997,0.9971205021223567,0.1855288162333632,43.78795893777306,12.790000000000001,30.997958937773063,-9.18061855467434,0.25,0.1,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,2,0.5238095238095238,0.5167785234899329,0.14775131785082654,0,-1,0,0,0,14,-1,-1,-1,14,-1,-1,1,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
357,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31593772686721305,0.771828105245651,0.525868540922819,0.97,112.93299776406906,Ground_War,1,0,0,1,0.5292221656290232,42.93299776406905,0.7513460503353174,0.38732019485767444,50.53633786426108,0.4,50.13633786426108,9.604453466922706,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,2,2,0.36363636363636365,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,0,0,0,0.7692307692307693,0.23076923076923078,0,1
358,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,27,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,115.19269933925348,Accidental_War,0,1,0,1,0.434682562807053,45.19269933925348,1,0.27609713271417996,52.31818872,0.4,51.91818872,8.967319174328694,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.36,0,0.07252402773715431,0,-1,0,0,-1,13,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0.8888888888888888,0.1111111111111111,0,1
359,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.33332327499793213,1,0.14744358758168813,0.97,105.42556760388996,Selective_Passage,0,0,0,0,0.368445952572547,35.42556760388996,0.924822180823134,0.19817170890887878,42.18821749229372,12.23,29.958217492293716,-7.810500159423203,0.25,0.30000000000000004,0,0,0,0.006666666666666667,1,-1,1,1,0,1,1,3,0.5067567567567568,0.5161290322580645,0.28404944877794136,1,0,0,0,25,25,-1,-1,25,0,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
360,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Selective_Passage | No_Talks,0.36047018850471496,1,0,0.97,108.2874355966278,Accidental_War,0,1,0,1,0.5071444183900368,38.2874355966278,0.7017779846838765,0.36134637457651386,46.68229909288204,0.5399999999999997,46.14229909288204,10.473151328338986,0.25,0.30000000000000004,0,0,0,0.1,1,-1,0,0,1,0,2,0,0.14285714285714285,0.1111111111111111,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0.6666666666666666,1,0,0,0,0,1,0,0,1
361,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31830588080548716,1,0.04543381290455681,0.97,112.85458880944927,Selective_Passage,0,0,0,0,0.38094716520696004,42.85458880944927,0.9731653968289584,0.21287901789054126,43.418403926848626,10.09,33.32840392684862,-10.584649869556273,0.25,0.1,0,0,0,0.013333333333333334,2,-1,0,0,0,1,1,1,0.49324324324324326,0.4899328859060403,0.09852529800207821,0,-1,0,0,0,31,-1,-1,-1,31,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
362,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31911329372878056,1,0,0.97,113.12732156978063,Selective_Passage,0,0,0,0,0.3729559043934889,43.12732156978063,0.9746038146786794,0.20347753458057521,43.40232896540684,10.09,33.312328965406834,-10.905547338193102,0.25,0.1,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.47619047619047616,0.4697986577181208,0.06900104575159507,0,-1,0,0,0,13,-1,-1,-1,13,-1,-1,1,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
363,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,42,0.9666666666666667,0.03333333333333333,0,0,0.03333333333333333,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31600455327653154,1,0,0.97,112.21465832432067,Selective_Passage,0,0,0,0,0.3910899923130003,42.214658324320666,0.9850179415230357,0.22481175566235329,49.262031237271316,0.8,48.46203123727132,8.329830550600875,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4527027027027027,0.4444444444444444,0.051019986158388916,1,0,0,0,23,23,-1,-1,23,0,-1,-1,2.5,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
364,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.29727399148469297,0.8942931829901453,0.4754565747406606,0.97,118.2418671064609,Ground_War,1,0,0,1,0.5441453573382549,48.2418671064609,1,0.40487689098618224,56.468733259702034,0.10000000000000002,56.36873325970203,10.835821537654837,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.125,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0.7,0.3,0,1
365,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,58,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3114462923537758,1,0.13594357886362068,0.97,116.2540388896386,Ground_War,1,0,0,1,0.4090709316388586,46.2540388896386,1,0.24596580192806894,52.43925572114142,0,52.43925572114142,8.246955775337092,0.25,0.30000000000000004,0,0,0,0.017241379310344827,1,-1,0,0,1,0,1,0,0.39285714285714285,0.38636363636363635,0.04079649225022244,1,24,0,0,13,30,-1,-1,37,17,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.9310344827586207,0.06896551724137931,0,1
366,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1.5,0,0.6,0.6,0.6,0.72,68,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,13,0.6029411764705882,0.39705882352941174,0,0,0.39705882352941174,0.335,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.33211947328868874,1,0,0.98,112.46697146984425,Ground_War,1,0,0,1,0.4211281754070825,42.466971469844246,0.8588216750528503,0.26015079459656765,49.82037089253042,0.20000000000000004,49.62037089253042,9.537865896914894,0.25,0.30000000000000004,0,0,0,0.014705882352941176,1,-1,0,0,1,0,1,0,0.46153846153846156,0.48148148148148145,0.1529710506199602,1,2,0,0,13,16,-1,-1,15,3,-1,-1,1,0.6666666666666666,1,0,0,0,0,0.9411764705882353,0.058823529411764705,0,1
367,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,0.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000003,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31216205676017306,1,0.10218747593977631,0.97,115.90108738262927,Selective_Passage,0,0,0,0,0.3773196604768432,45.901087382629264,1,0.20861136526687432,49.60919361607273,0,49.60919361607273,4.944141644591291,0.25,0.1,0,0,0,0,0,-1,0,0,1,0,1,0,0.5102040816326531,0.5175438596491229,0.045380028721661185,0,-1,0,0,35,26,-1,-1,-1,-9,-1,-1,2.5,2,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
368,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,0.5,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.33120574528081004,1,0,0.97,110.56287482467158,Selective_Passage,0,0,0,0,0.3382055895580235,40.56287482467159,0.9199688238213115,0.16259481124473352,42.21697211359024,11.56,30.656972113590236,-11.006558567868169,0.25,0.1,0,1,0,0.013333333333333334,2,1,0,0,0,1,1,2,0.48299319727891155,0.47651006711409394,0.13489096371182852,0,-1,0,0,0,13,-1,-1,-1,13,-1,-1,1,2,1,0,0,0,0,0.9933333333333333,0.006666666666666667,0,1
369,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,40,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09500000000000003,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2994390798855114,0.9863742939047011,0.09385868396500444,0.9099999999999999,111.24541700316473,Ground_War,1,0,0,1,0.40017319156775577,41.245417003164725,1,0.2354978724326538,53.02531288138032,1.5500000000000005,51.475312881380326,13.639861170954134,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,3,0.42105263157894735,0.5,0.1266829592590893,1,0,0,0,31,26,-1,-1,31,-5,-1,-1,2.5,1,1,0,0,0,0,0.925,0.075,0,1
370,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,43,0.96,0.04,0,0,0.04,0.31,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3029250767238444,1,0.06919294077323052,0.9203199999999997,114.69262264154996,Selective_Passage,0,0,0,0,0.4632465045261919,44.69262264154996,1,0.309701770030814,55.59714677759854,0.8,54.79714677759854,13.472698848064773,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.46621621621621623,0.4716981132075472,0,1,17,0,0,43,11,-1,-1,60,-32,-1,-1,1,1,1,0,0,0,0,0.9866666666666667,0.013333333333333334,0,1
371,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1.5,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3072926575551905,0.987824115087128,0.0983001733196101,0.9099999999999999,109.45463815702996,Selective_Passage,0,0,0,0,0.3916853677993689,39.454638157029954,0.9297965702901101,0.22551219741102221,49.0162411637566,0.8,48.2162411637566,11.682137342302191,0.25,0.30000000000000004,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.5,0.1720374468867021,1,-7,0,0,63,35,-1,-1,56,-28,-1,-1,2.5,0.6666666666666666,1,0,0,0,0,0.98,0.02,0,1
