run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,awrp-peak-value,risk-premium-peak-value,outcome-tau-c-leads-frac-deescalation
477,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.28126366413323867,0.5712578897499059,0.8569188295055713,0.98,119.73499252356888,Ground_War,1,0,0,1,0.5300735452773331,49.73499252356888,0.8981826181688273,0.388321817973333,55.016843233197996,0.10000000000000002,54.916843233197994,6.909134279505487,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,3,0,0.2,0,0.036413639008230886,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,51.61446294484622,0
478,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,127,0.8466666666666667,0.15333333333333332,0,0,0.15333333333333332,0.425,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.31909628576450727,1,0,0.97,110.47647588579518,Selective_Passage,0,0,0,0,0.3942591453672213,40.47647588579518,0.9573756726583645,0.22854017102026036,48.78941433885442,4.25,44.53941433885442,5.417251270745652,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.5,0.5263157894736842,0.2501278733412267,1,-68,0,0,92,16,-1,-1,24,-76,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,53.9778376163245,1
479,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,72,0.8933333333333333,0.10666666666666667,0,0,0.10666666666666667,0.355,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29705938934468945,1,0.8144430605220996,0.97,110.13475615283245,Selective_Passage,0,0,0,0,0.3515817339431969,40.13475615283245,1,0.1783314516978787,47.44350564752305,10.5,36.94350564752305,-3.799107744415963,0.25,0.16000000000000003,0,1,0,0.05333333333333334,8,73,0,0,0,1,2,1,0.5,0.5263157894736842,0.21197115898254515,1,0,0,0,54,29,-1,-1,54,-25,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,50.930567593202426,1
480,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2743930937559375,0.7009862718680209,0.859568458151862,0.9600799999999998,122.11614107325337,Ground_War,1,0,0,1,0.47957994445895713,52.116141073253374,1,0.32891758171642016,55.7895724310425,0.10000000000000002,55.6895724310425,4.764575143718837,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,3,0,0.2222222222222222,0,0.003972603066092822,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.6251633541204248,52.32400357026687,0
481,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,129,0.92,0.08,0,0,0.08,0.305,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3271033999881221,1,0,0.97,110.92874584014876,Selective_Passage,0,0,0,0,0.385528798185772,40.92874584014876,0.8857864245393563,0.21826917433620233,47.56540886478689,1.3500000000000003,46.21540886478689,7.048884032850843,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4391891891891892,0.5,0.13141748590173769,1,1,0,0,129,28,-1,-1,130,-101,-1,-1,2.5,1.25,1,0,0,0,0,0.6501212201837119,47.12130992256944,1
482,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3085098624518441,0.9427432986552768,0.39765895177738875,0.97,117.80450069795896,Ground_War,1,0,0,1,0.5163375731891173,47.804500697958964,0.9428680625523878,0.37216185081072634,52.1976899607405,0.8,51.3976899607405,4.79091901704205,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.125,0,0.022283742411652676,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6259615611983751,48.89404295666967,0
483,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000003,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3254723918700887,1,0,0.98,110.46936553659336,Selective_Passage,0,0,0,0,0.37682886821108796,40.46936553659335,0.9182512707416437,0.20803396260127993,45.236475298652664,10.35,34.88647529865266,-6.646297902310344,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.5135135135135135,0.5284552845528455,0.17916701072158195,1,-1,0,0,26,25,-1,-1,25,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.645962750806141,49.30280101457589,1
484,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30166591099385703,1,0.031230381349884692,0.9099999999999999,115.21843651623159,Selective_Passage,0,0,0,0,0.4182270428785001,45.21843651623159,1,0.2567376975041178,55.65003173825801,0.9,54.75003173825801,12.708793629368557,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.49324324324324326,0,0.03041337290545037,0,-1,0,0,-1,13,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.613776226477641,46.63681949877192,0
485,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12500000000000003,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3296085278597218,1,0,0.97,112.0364841767609,Selective_Passage,0,0,0,0,0.3718393376257907,42.0364841767609,0.881340632909006,0.20216392661857727,41.805065677963356,10.09,31.715065677963356,-12.287402974758987,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.49324324324324326,0.5128205128205128,0.23459192957024103,1,-73,0,0,110,30,-1,-1,37,-80,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,54.92035660554034,1
486,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,146,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30365492535921074,1,0.031754133219641156,0.9199999999999999,116.27863793115347,Accidental_War,0,1,0,1,0.4030619578560073,46.27863793115346,1,0.23889642100706743,52.76649313491315,0.8,51.96649313491315,7.58380693834625,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.4375,0.46153846153846156,0.059270744859172025,1,14,0,0,67,16,-1,-1,81,-51,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,49.19442834189898,1
487,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.28166469650994924,0.9778749774125218,1,0.9199999999999999,115.49411772641757,Selective_Passage,0,0,0,0,0.37365207392794575,45.49411772641757,1,0.20429655756228912,51.022832882107004,0.45000000000000034,50.572832882107,6.771620207585904,0.25,0.16000000000000003,0,1,0,0.06,9,39,0,0,1,0,2,0,0.5,0.5081967213114754,0.08576946562737767,1,13,0,0,27,23,-1,-1,40,-4,-1,-1,2.5,1.25,1,0,1,0,0,0.6441768467904001,49.76219456248774,1
488,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3374725689645748,1,0,0.97,111.05467861937066,Ground_War,1,0,0,1,0.4200898367772623,41.05467861937066,0.7930787411078,0.25892921973795563,48.78032849322459,0.8,47.98032849322459,9.234199831805235,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,3,0.36363636363636365,0,0.10416344109923034,0,-1,0,0,-1,11,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,45.82831344787551,0
489,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13500000000000006,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31029856213985524,1,0.19007158367028815,0.97,113.45059708801425,Selective_Passage,0,0,0,0,0.4011611162355393,43.45059708801425,1,0.23666013674769323,52.487460390126074,1.7,50.78746039012607,9.782484402815761,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.4797297297297297,0.4957983193277311,0.22338949293869564,1,-1,0,0,30,32,-1,-1,29,2,-1,-1,2.5,1.25,1,0,0,0,0,0.6561972188104845,55.94902038144113,0
490,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,22,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3219179295370855,1,0,0.97,116.76339903014426,Ground_War,1,0,0,1,0.46455455771604587,46.76339903014426,0.9321481873874775,0.3112406561365245,51.15808448304713,0,51.15808448304713,5.859580603870498,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.3,0,0,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6363447841470429,46.76339903014426,0
491,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10000000000000003,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31706478241003194,1,0.0764802359244375,0.98,114.03599579541526,Selective_Passage,0,0,0,0,0.3918358126124685,44.03599579541526,0.9789222039502389,0.22568919130878648,46.341914467761626,10.1,36.241914467761625,-9.27866824720671,0.25,0.16000000000000003,0,1,0,0.02,3,76,0,0,0,1,1,1,0.46621621621621623,0.5128205128205128,0.19346980686120066,1,-15,0,0,71,29,-1,-1,56,-42,-1,-1,2.5,1.25,1,0,0,0,0,0.6501635087389035,54.59931465682514,1
492,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,96,0.7466666666666667,0.25333333333333335,0,0,0.25333333333333335,0.37,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32899376222786275,1,0,0.98,110.43034025662814,Selective_Passage,0,0,0,0,0.35765263208977904,40.430340256628135,0.9323027950955365,0.18547368481150472,42.37197572291231,11.49,30.88197572291231,-11.367100635375984,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.47706422018348627,0.11170704538022727,1,74,0,0,40,12,-1,-1,114,-28,-1,-1,1,1.25,1,0,0,0,0,0.6302619654765608,45.514646993833296,1
493,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.27211093602575637,0.4737973587584289,0.8470000651229735,0.97,118.12559381882053,Ground_War,1,0,0,1,0.5309292451076447,48.125593818820526,0.906530101172593,0.3893285236560526,56.08952978890782,0.8,55.28952978890782,9.55191462678306,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,4,3,0.4,0,0.011121446846737165,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6520457785792945,48.66683948737809,0
494,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,23,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.055,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30113048111008023,1,0.05648174353517152,0.9099999999999999,115.96612759961651,Ground_War,1,0,0,1,0.41553175208236814,45.96612759961651,1,0.2535667671557272,52.872519793376625,0.8,52.07251979337663,8.14185625834682,0.25,0.16000000000000003,0,0,0,0.043478260869565216,1,-1,0,0,0,1,1,2,0.3333333333333333,0.25,0.0014766991184986336,0,-1,0,0,10,13,-1,-1,-1,3,-1,-1,1,1.25,1,0,0,0,0,0.6229236695776568,46.03410612355003,0
495,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.23316350874608294,0.24200702815080954,0.9979933449806497,0.92,126.5400069867338,Ground_War,1,0,0,1,0.5983973479487313,56.54000698673379,1,0.4687027622926251,60.27509046375966,0,60.27509046375966,4.980111302701154,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,56.54000698673379,0
496,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000006,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31713049884334876,1,0,0.97,110.81395408721882,Selective_Passage,0,0,0,0,0.3474808910595836,40.81395408721882,0.9922234082489498,0.17350693065833359,43.70408931086634,10.59,33.11408931086633,-9.16650568613391,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0,0.25772580415108975,1,-1,0,0,-1,18,-1,-1,28,-1,-1,-1,1,1.25,1,0,0,0,0,0.6131245442124853,54.98501000771215,0
497,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,15,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24711504329286327,0.302543707446993,1,0.97,125.14048851109058,Ground_War,1,0,0,1,0.5689599886972971,55.14048851109058,1,0.4340705749379966,60.56346904755701,0.4,60.16346904755701,6.697307381955241,0.25,0.16000000000000003,0,0,0,0.06666666666666667,1,-1,0,0,0,1,4,2,0.15384615384615385,0.14285714285714285,0.027849888924815325,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,56.72013805574322,0
498,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.25887880057810253,0.7450024031843929,0.6898188056576824,0.85,122.5081683739307,Ground_War,1,0,0,1,0.594109746419572,52.5081683739307,1,0.4636585251994965,56.177075956613336,0,56.177075956613336,4.8918767769101805,0.25,0.16000000000000003,0,0,0,0.1111111111111111,1,-1,0,0,1,0,3,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.6322279401771087,52.5081683739307,0
499,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11500000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29907241338314006,0.9839034407294697,0.10346391222890158,0.9099999999999999,113.4249772190058,Selective_Passage,0,0,0,0,0.367616158515215,43.42497721900579,1,0.19719548060613534,47.4555379935313,0.9,46.5555379935313,4.174081032700684,0.25,0.16000000000000003,0,1,0,0.02,3,32,0,0,1,0,1,0,0.47297297297297297,0.4745762711864407,0.12182501783015719,1,2,0,0,31,27,-1,-1,33,-4,-1,-1,2.5,1.25,1,0,0,0,0,0.6576805612108713,49.449116748588054,1
500,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.22260656164580148,0.48753570946076197,0.9391508222932506,0.78,126.17104401492526,Ground_War,1,0,0,1,0.6235630083520936,56.17104401492526,1,0.49830942159069835,59.24531015411176,0,59.24531015411176,4.099021518915343,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.6437993625105498,56.17104401492526,0
501,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.302631907268012,1,0.0800006004521805,0.9199999999999999,112.87937971819088,Selective_Passage,0,0,0,0,0.37581217240468157,42.879379718190876,1,0.20683784988786064,52.8094598947435,1.35,51.459459894743496,11.440106902070156,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4189189189189189,0.3793103448275862,0.09707791068451176,0,-1,0,0,120,24,-1,-1,-1,-96,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,47.48956773302339,1
502,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.29476086182532263,0.8384029064143774,0.5102465101773994,0.97,120.06414196630007,Ground_War,1,0,0,1,0.5017618876064874,50.06414196630008,0.9829096103928493,0.355013985419397,53.89770553372151,0,53.89770553372151,5.1114180898952455,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,1,0.6277760059286785,50.06414196630008,0
503,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24328636111627333,0.21413120968455016,0.999830528400165,0.98,128.40043613007197,Ground_War,1,0,0,1,0.5877698296623644,58.40043613007198,1,0.45619979960278156,60.01718557500922,0,60.01718557500922,2.1556659265829907,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,58.40043613007198,0
504,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32666861271752,1,0,0.97,117.15842983729246,Ground_War,1,0,0,1,0.4789998231510557,47.15842983729245,0.8896737293691437,0.3282350860600656,50.43187251004154,0,50.43187251004154,4.364590230332119,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.2222222222222222,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,47.15842983729245,0
505,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,83,0.9533333333333334,0.04666666666666667,0,0,0.04666666666666667,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.298893471014453,0.9889164893806472,0.12749914907609436,0.9099999999999999,113.2693627397469,Selective_Passage,0,0,0,0,0.3692893219901219,43.269362739746896,1,0.19916390822367275,47.43297528110909,0.8,46.63297528110909,4.484816721816259,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.527027027027027,0.5407407407407407,0.1857968292892657,1,14,0,0,14,28,-1,-1,28,14,-1,-1,2.5,1.25,1,0,0,0,0,0.6501166301837118,53.1432009801389,0
506,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12500000000000003,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3143488802266271,1,0,0.97,113.52805235468637,Selective_Passage,0,0,0,0,0.3736517807279811,43.528052354686366,0.9998208262407274,0.20429621262115424,46.71512527586668,0.8,45.915125275866686,3.1827638949070973,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4391891891891892,0.47058823529411764,0.10177626675232808,1,0,0,0,98,25,-1,-1,98,-73,-1,-1,1,1.25,1,0,0,0,0,0.6187383091470429,48.46014499895668,1
507,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,88,0.8866666666666667,0.11333333333333333,0,0,0.11333333333333333,0.36,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32223586380352176,1,0.022756795070558028,0.98,111.29399953965057,Selective_Passage,0,0,0,0,0.36784149979052605,41.29399953965058,0.9623789186511496,0.19746058798885416,43.11316251312634,10.49,32.62316251312634,-10.32242503157648,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.4594594594594595,0.4918032786885246,0.24901861546657683,1,-43,0,0,88,32,-1,-1,45,-56,-1,-1,2.5,1.25,1,0,0,0,0,0.649294748882264,54.98671523703095,1
508,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,1,135,0.9133333333333333,0.08666666666666667,0,0,0.08666666666666667,0.3,Military_Pause | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.32305379158157604,1,0,0.97,109.7130219185942,Selective_Passage,0,0,0,0,0.36721347199019017,39.71302191859419,0.9395876003738615,0.19672173175316493,42.80262699820968,12.14,30.66262699820968,-10.77427966712441,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.5,0.5064935064935064,0.16933435330542687,1,67,0,0,72,10,-1,-1,139,-62,-1,-1,1,1.25,1,0,0,0,0,0.6724709368476927,47.80867257075366,1
