run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,outcome-tau-c-leads-frac-deescalation
148,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32415065348979955,1,0,0.97,110.81573652871514,Selective_Passage,0,0,0,0,0.3690895877908703,40.815736528715135,0.9298406209118892,0.19892892681278856,42.63569625273585,10.09,32.54569625273585,-10.337550344974105,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.5067567567567568,0.5344827586206896,0.11059976439197391,1,6,0,0,33,17,-1,-1,39,-16,-1,-1,1.25,1,1,0,0,0,0,1
149,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,60,0.96,0.04,0,0,0.04,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31618378087237436,1,0,0.97,114.38893858689525,Selective_Passage,0,0,0,0,0.42078506261460624,44.38893858689525,0.983415520417224,0.2597471324877721,52.034633656533856,0.9,51.13463365653386,8.994260092851476,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,1,0,2,0,0.46938775510204084,0.46308724832214765,0.029747611330052336,1,60,0,0,0,11,-1,-1,60,11,-1,-1,1,1,1,0,0,0,0,0
150,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,23,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.317136065288016,1,0,0.98,116.75179326238789,Ground_War,1,0,0,1,0.4484619377026884,46.75179326238789,0.9927839095199201,0.29230816200316284,52.110805735950336,0,52.110805735950336,7.145349964749926,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.2857142857142857,0,0.0011362734310157879,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
151,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,42,0.9266666666666666,0.07333333333333333,0,0,0.07333333333333333,0.31,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.275637052803479,0.9168222896476926,1,0.9099999999999999,112.40367580816311,Selective_Passage,0,0,0,0,0.3803707543729137,42.40367580816311,1,0.2122008874975455,51.642310044367726,1.6000000000000005,50.042310044367724,10.18484564827282,0.25,0.2,0,1,0,0.04666666666666667,7,77,0,0,1,0,2,0,0.5202702702702703,0.5514018691588785,0.1787211227848653,1,5,0,0,42,40,-1,-1,47,-2,-1,-1,4,1,1,0,1,0,0,1
152,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,106,0.9533333333333334,0.04666666666666667,0,0,0.04666666666666667,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3704976198806553,1,0,0.97,102.90926808783593,Selective_Passage,0,0,0,0,0.35593547614361354,32.909268087835926,0.4978114952376862,0.18345350134542768,38.131962505959784,1.5000000000000009,36.631962505959784,4.96359255749848,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.47297297297297297,0.4697986577181208,0.29762259049065987,1,108,0,0,0,26,-1,-1,108,26,-1,-1,2.5,1,1,0,0,0,0,0
153,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,16,0.84,0.16,0,0,0.16,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32026981308394714,1,0,0.97,110.7185864452644,Selective_Passage,0,0,0,0,0.35769213312539694,40.71858644526441,0.9468835108008444,0.185520156618114,45.81002338440469,0.9000000000000004,44.91002338440469,5.588582585520371,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.4864864864864865,0.48872180451127817,0.07622556733061707,1,13,0,0,16,19,-1,-1,29,3,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
154,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30487143468334127,0.7632895831586082,0.49013938184702,0.97,116.05810634016981,Ground_War,1,0,0,1,0.5584559215057403,46.058106340169815,0.885031967645877,0.4217128488302827,55.5100586431569,0.27999999999999986,55.2300586431569,12.229269737316116,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.16666666666666666,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
155,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,127,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3166186175464818,1,0,0.97,113.30721295415869,Ground_War,1,0,0,1,0.413097018710311,43.307212954158686,0.9795277738852572,0.2507023749533071,51.968162459224956,0.8,51.16816245922496,10.481266006755028,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,3,0.512,0.5542168674698795,0.04401253765430027,0,-1,0,0,43,14,-1,-1,-1,-29,-1,-1,1,1,1,0,0,0,0,1
156,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,2,86,0.7666666666666667,0.23333333333333334,0,0,0.23333333333333334,0.31,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.34037865461937217,1,0,0.97,104.15582813802382,Selective_Passage,0,0,0,0,0.3734172122806626,34.15582813802382,0.7670962858578412,0.204020249741956,42.7360904506236,11.9,30.8360904506236,-4.149672109250275,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.47297297297297297,0.5,0.2875630417760358,1,-15,0,0,43,17,-1,-1,28,-26,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
157,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,75,0.8266666666666667,0.17333333333333334,0,0,0.17333333333333334,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29312484,1,1,0.97,114.71603075108112,Selective_Passage,0,0,0,0,0.38899842809416463,44.71603075108113,1,0.2223510918754878,47.60875672,0.8,46.808756720000005,2.7903012918918364,0.25,0.2,0,1,0,0.02,3,17,0,0,1,0,2,0,0.46621621621621623,0.46616541353383456,0.09975283783147933,1,55,0,0,16,41,-1,-1,71,25,-1,-1,4,1,1,0,1,0,0,0
158,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,51,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30931222566140887,1,0.23658811255381712,0.97,118.60272598183471,Ground_War,1,0,0,1,0.4467897392487353,48.60272598183471,1,0.29034086970439443,58.128886522220824,0,58.128886522220824,12.701547387181485,0.25,0.2,0,1,0,0.0392156862745098,2,15,0,0,1,0,1,0,0.40816326530612246,0.4166666666666667,0,1,4,0,0,14,30,-1,-1,18,16,-1,-1,2.5,1,1,0,0,0,0,0
159,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,66,0.82,0.18,0,0,0.18,0.32,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3367748660605465,1,0,0.98,110.35194813960408,Selective_Passage,0,0,0,0,0.39391179172277413,40.351948139604076,0.8552578662659158,0.22813151967385195,41.115798605605384,10.790000000000001,30.325798605605385,-12.532686917498367,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.5067567567567568,0.5033557046979866,0.25624375783595443,1,20,0,0,0,21,-1,-1,20,21,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
160,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,25,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.27379774994486467,0.9569086997558922,0.36401834939784816,0.8201599999999998,117.5792279557418,Ground_War,1,0,0,1,0.43466745840307974,47.5792279557418,1,0.2760793628271526,54.27904230378033,0,54.27904230378033,8.933085797384706,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.30434782608695654,0,0,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
161,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3020023851353052,1,0.015361953626429295,0.9099999999999999,113.06951588025885,Selective_Passage,0,0,0,0,0.3918776669130063,43.069515880258855,1,0.2257384316623603,47.23589982431719,0.9,46.33589982431719,4.3551785920777775,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4421768707482993,0.36363636363636365,0.0553877584474903,0,-1,0,0,138,18,-1,-1,-1,-120,-1,-1,1,1,1,0,0,0,0,1
162,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15500000000000003,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32195893003448306,1,0,0.97,110.96557892606629,Selective_Passage,0,0,0,0,0.3852862494585541,40.96557892606628,0.931781614025436,0.21798382289241658,45.55181695246712,10.1,35.45181695246712,-6.8922024669989455,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.46258503401360546,0.4811320754716981,0.09007557773861392,1,90,0,0,43,12,-1,-1,133,-31,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
163,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,43,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31711650796838786,1,0.7369606555778909,0.98,112.40816304813566,Ground_War,1,0,0,1,0.4269909395099104,42.40816304813567,0.853246712419878,0.2670481641293063,50.3813658993342,0.25,50.1313658993342,10.297603801598036,0.25,0.2,0,0,0,0.023255813953488372,1,-1,0,0,1,0,2,0,0.4878048780487805,0,0.18518183327739418,1,-9,0,0,40,37,-1,-1,31,-3,-1,-1,4,1,1,0,0,0,0,1
164,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14500000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3006551070405693,0.9828009943664883,0.1299386959473927,0.9099999999999999,107.62388641048052,Selective_Passage,0,0,0,0,0.37440453426880804,37.62388641048052,0.980180323715495,0.2051818050221271,44.3499155521693,11.700000000000001,32.6499155521693,-6.217463572889031,0.25,0.2,0,0,0,0.013333333333333334,2,-1,1,1,0,1,1,3,0.44594594594594594,0.452991452991453,0.3051590955024086,1,-4,0,0,32,26,-1,-1,28,-6,-1,-1,2.5,1,1,0,0,0,0,1
165,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,96,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3242711845321491,1,0,0.97,113.17722278386255,Accidental_War,0,1,0,1,0.4092655387073558,43.17722278386255,0.9111084281153969,0.24619475142041863,50.79835475828066,0.9,49.89835475828066,8.961509299224147,0.25,0.2,0,0,0,0.010416666666666666,1,-1,0,0,0,1,1,2,0.5,0.49473684210526314,0.11432769527158607,1,24,0,0,0,21,-1,-1,24,21,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
166,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,19,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3075327893260278,1,0.32050795481853656,0.97,115.94553858431769,Accidental_War,0,1,0,1,0.43159148810970144,45.94553858431769,1,0.27246057424670755,52.603622848306834,0,52.603622848306834,8.877445685318861,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.35294117647058826,0,0,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
167,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,24,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.07,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,115.34517738161381,Ground_War,1,0,0,1,0.4481524175402992,45.3451773816138,1,0.2919440206356461,55.118188720000006,0.9000000000000001,54.21818872000001,11.830681784514944,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.45454545454545453,0,0,0,-1,0,0,-1,11,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0
168,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,17,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,117.0653627950468,Ground_War,1,0,0,1,0.4632723999483682,47.065362795046795,1,0.30973223523337434,52.31818872,0.10000000000000002,52.21818872,6.870434566604274,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.2857142857142857,0,0.0953996277773449,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
169,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.15000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29207736684057867,0.9305053929125309,1,0.97,112.07237048213295,Selective_Passage,0,0,0,0,0.3822028769103186,42.07237048213295,1,0.21435632577684546,50.8697182352205,1.9800000000000004,48.8897182352205,9.089797004116726,0.25,0.2,0,1,0,0.03333333333333333,5,144,0,0,1,0,2,0,0.5067567567567568,0.5075757575757576,0.18648544166406486,1,47,0,0,17,41,-1,-1,64,24,-1,-1,4,1,1,0,1,0,0,0
170,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.25026175320593025,0.31645873869976116,0.9892169811646676,0.98,123.87113614734272,Ground_War,1,0,0,1,0.6231034980069929,53.871136147342725,1,0.49776882118469756,60.49424142946954,0,60.49424142946954,8.830807042835758,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,4,0,0.14285714285714285,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,0,0,1,0
171,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1650000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3147140027239431,1,0,0.97,111.6435125318845,Selective_Passage,0,0,0,0,0.3792066250527918,41.6435125318845,0.9965563736146996,0.2108313235915198,49.45931091841666,1.2000000000000002,48.25931091841666,8.821064515376214,0.25,0.2,0,0,0,0.013333333333333334,2,-1,0,0,1,0,1,0,0.4965986394557823,0.4899328859060403,0.17231214983636622,1,55,0,0,0,34,-1,-1,55,34,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
172,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3464240036426005,1,0,0.98,110.60822036729658,Ground_War,1,0,0,1,0.4631233360619238,40.60822036729659,0.730929085521417,0.30955686595520443,47.633712507476346,0.8,46.83371250747635,8.300656186906345,0.25,0.2,0,0,0,0.07692307692307693,1,-1,0,0,0,1,2,2,0.3,0.25,0.036595344561122796,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
173,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3173823585766579,1,0,0.97,110.6703173966807,Selective_Passage,0,0,0,0,0.3688837014835655,40.6703173966807,0.9726993904525976,0.19868670762772409,46.251413381392574,1.5,44.751413381392574,5.441461312949166,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.47297297297297297,0.47863247863247865,0.15847491234603328,1,0,0,0,32,15,-1,-1,32,-17,-1,-1,1,1,1,0,0,0,0,1
174,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31955970669734324,1,0,0.97,113.4382227543104,Selective_Passage,0,0,0,0,0.3910165476506715,43.4382227543104,0.9532323626945208,0.2247253501772606,45.91857361612364,0.10000000000000002,45.818573616123636,3.173801149084312,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4527027027027027,0.3333333333333333,0.15151597953543458,1,-121,0,0,140,13,-1,-1,19,-127,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
175,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17500000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31334583211195544,0.9703083448740482,0.6154889287868582,0.9099999999999999,108.8982134174829,Selective_Passage,0,0,0,0,0.3845585186293851,38.89821341748291,0.7672981326147921,0.21712766897574717,46.852121826477,1.5500000000000012,45.302121826477,8.538544545325458,0.25,0.2,0,1,0,0.03333333333333333,5,31,0,0,1,0,1,0,0.46621621621621623,0.47058823529411764,0.2334840351227434,1,51,0,0,30,39,-1,-1,81,9,-1,-1,4,1,1,0,0,0,0,0
176,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3137294765681256,1,0.05964732729202385,0.97,111.91402874336598,Selective_Passage,0,0,0,0,0.3874549213759282,41.91402874336598,0.9940508681780125,0.22053520161873905,46.669592749546084,10.4,36.269592749546085,-7.055544992274875,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.4391891891891892,0.46938775510204084,0.07119078432305141,1,-79,0,0,100,24,-1,-1,21,-76,-1,-1,2.5,1,1,0,0,0,0,1
177,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,2,84,0.8466666666666667,0.15333333333333332,0,0,0.15333333333333332,0.32,Military_Pause | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3210428548069651,1,0,0.97,107.87347204589521,Selective_Passage,0,0,0,0,0.3654679468232599,37.87347204589521,0.9574572695587495,0.19466817273324694,43.10867024063596,12.79,30.31867024063596,-9.443502256574064,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.47297297297297297,0.5230769230769231,0.18810579500732028,1,7,0,0,84,18,-1,-1,91,-66,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
178,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.34112667762792076,1,0,0.97,111.89343504932464,Selective_Passage,0,0,0,0,0.4005237776419681,41.893435049324644,0.7604084326235545,0.23591032663760955,42.62174410415941,0,42.62174410415941,0.9710787397796921,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.42567567567567566,0.3968253968253968,0.20135703255320575,1,-65,0,0,86,18,-1,-1,21,-68,-1,-1,1.25,1,1,0,0,0,0,1
179,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,80,0.88,0.12,0,0,0.12,0.355,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3148151619686826,1,0,0.97,110.00548630415872,Selective_Passage,0,0,0,0,0.3907608259464527,40.00548630415873,0.9956519386248963,0.22442450111347376,46.64384723626405,10.25,36.39384723626405,-4.51454883486835,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.47297297297297297,0.48854961832061067,0.17400278898921978,1,6,0,0,18,18,-1,-1,24,0,-1,-1,1,1,1,0,0,0,0,0
180,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.10000000000000003,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,115.38583715754292,Selective_Passage,0,0,0,0,0.4218946021406422,45.38583715754292,1,0.26105247310663793,46.71818872,0.10000000000000002,46.61818872,1.6431354166094394,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,1,0,1,0,0.4797297297297297,0.47651006711409394,0.03942179780209776,1,55,0,0,0,12,-1,-1,55,12,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
181,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.115,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2804848312883388,0.95998955991297,1,0.9199999999999999,114.2238208852707,Selective_Passage,0,0,0,0,0.38085109201739276,44.223820885270705,1,0.21276599060869736,51.179699726411954,1.2000000000000002,49.97969972641195,7.674505121521662,0.25,0.2,0,1,0,0.06,9,43,0,0,1,0,2,0,0.46621621621621623,0.484375,0.16101832063249535,1,40,0,0,21,44,-1,-1,61,23,-1,-1,4,1,1,0,1,0,0,0
